taxonID,taxon,originalNameUsage,scientificName,scientificNameAuthorship,GBIFstatus,GBIFstatus_Synonym,GBIFmatchtype,GBIFtaxonRank,GBIFusageKey,GBIFnote,species,genus,family,order,class,phylum,kingdom,taxaGroup
1085,Tachycines asynamorus,"Tachycines asynamorus (Adelung, 1902)","Tachycines asynamorus Adelung, 1902","",ACCEPTED,"",EXACT,SPECIES,1728965,"",Tachycines asynamorus,Tachycines,Rhaphidophoridae,Orthoptera,Insecta,Arthropoda,Animalia,Insects
541,Tetrastichomyia clisiocampae,"Tetrastichomyia clisiocampae (Ashmead, 1894)","Tetrastichomyia clisiocampae (Ashmead, 1894)","",ACCEPTED,"",EXACT,SPECIES,1388357,"",Tetrastichomyia clisiocampae,Tetrastichomyia,Eulophidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
1173,Umbaspis regularis,"Umbaspis regularis (Newstead, 1911)","Umbaspis regularis (Newstead, 1911)","",ACCEPTED,"",EXACT,SPECIES,2087760,"",Umbaspis regularis,Umbaspis,Diaspididae,Hemiptera,Insecta,Arthropoda,Animalia,Insects
1068,Forpus passerinus,Forpus passerinus,"Forpus passerinus (Linnaeus, 1758)","",ACCEPTED,"",EXACT,SPECIES,2479081,"",Forpus passerinus,Forpus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Birds
1573,Acridotheres tristis,Acridotheres tristis,"Acridotheres tristis (Linnaeus, 1766)","",ACCEPTED,"",EXACT,SPECIES,2489005,"",Acridotheres tristis,Acridotheres,Sturnidae,Passeriformes,Aves,Chordata,Animalia,Birds
265,Acheilognathus macropterus,Acheilognathus macropterus,"Acheilognathus macropterus (Bleeker, 1871)","",ACCEPTED,"",EXACT,SPECIES,2359405,"",Acheilognathus macropterus,Acheilognathus,Cyprinidae,Cypriniformes,"",Chordata,Animalia,Fishes
237,Acridotheres ginginianus,Acridotheres ginginianus,"Acridotheres ginginianus (Latham, 1790)","",ACCEPTED,"",EXACT,SPECIES,2489004,"",Acridotheres ginginianus,Acridotheres,Sturnidae,Passeriformes,Aves,Chordata,Animalia,Birds
687,Allium chinense,Allium chinense GDon,Allium chinense G.Don,"",ACCEPTED,"",EXACT,SPECIES,2856307,Accepted name provided in 'alternative names' in GBIF,Allium chinense,Allium,Amaryllidaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,Vascular plants
845,Ammi majus,Ammi majus L,Ammi majus L.,"",ACCEPTED,"",EXACT,SPECIES,3034182,"",Ammi majus,Ammi,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1112,Anguilla japonica,Anguilla japonica,"Anguilla japonica Temminck & Schlegel, 1846","",ACCEPTED,"",EXACT,SPECIES,5213022,"",Anguilla japonica,Anguilla,Anguillidae,Anguilliformes,"",Chordata,Animalia,Fishes
393,Anthemis cotula,Anthemis cotula,Anthemis cotula L.,"",ACCEPTED,"",EXACT,SPECIES,8035698,"",Anthemis cotula,Anthemis,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1516,Aster subulatus var subulatus,Aster subulatus var subulatus,"","",MISSING,"","","","","","","","","","","","",Other
671,Brassica juncea subsp juncea,Brassica juncea subsp juncea,"","",SYNONYM,"",EXACT,SUBSPECIES,7068737,"","","","","","","","",Other
1047,Bromus diandrus,Bromus diandrus Roth,Bromus diandrus Roth,"",ACCEPTED,"",EXACT,SPECIES,2703760,"",Bromus diandrus,Bromus,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
815,Cabomba caroliniana,Cabomba caroliniana,Cabomba caroliniana A.Gray,"",ACCEPTED,"",EXACT,SPECIES,2882443,"",Cabomba caroliniana,Cabomba,Cabombaceae,Nymphaeales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
727,Campsis radicans,Campsis radicans (L) Seem,Campsis radicans (L.) Bureau,"",SYNONYM,"",EXACT,SPECIES,7613490,"",Campsis radicans,Campsis,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1345,Capsicum annuum var fasciculatum (Sturtev) Irish,Capsicum annuum var fasciculatum (Sturtev) Irish,"","",SYNONYM,"",EXACT,VARIETY,3799236,"","","","","","","","",Other
1568,Conium maculatum,Conium maculatum Linnaeus,Conium maculatum L.,"",ACCEPTED,"",EXACT,SPECIES,3034807,"",Conium maculatum,Conium,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1051,Coreopsis basalis,Coreopsis basalis (ADietr) SFBlake,Coreopsis basalis (Otto & A.Dietr.) S.F.Blake,"",ACCEPTED,"",EXACT,SPECIES,3133967,"",Coreopsis basalis,Coreopsis,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
415,Datura stramonium stramonium,Datura stramonium var stramonium,Datura stramonium var. stramonium,"",ACCEPTED,"",EXACT,VARIETY,6402349,"",Datura stramonium,Datura,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
137,Dryopteris intermedia,Dryopteris intermedia (Muhl ex Willd) AGray,Dryopteris intermedia (Muhl. ex Willd.) A.Gray,"",ACCEPTED,"",EXACT,SPECIES,5275143,Accepted name provided in 'alternative names' in GBIF,Dryopteris intermedia,Dryopteris,Dryopteridaceae,Polypodiales,Polypodiopsida,Tracheophyta,Plantae,Vascular plants
445,Eragrostis minor,Eragrostis minor Host,Eragrostis minor Host,"",ACCEPTED,"",EXACT,SPECIES,2705449,"",Eragrostis minor,Eragrostis,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
947,Erigeron annuus,Stenactis annua (L) Cass ex Less,Erigeron annuus (L.) Pers.,"",SYNONYM,ACCEPTED,EXACT,SPECIES,8341904,"",Erigeron annuus,Erigeron,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1318,Erodium moschatum,Erodium moschatum (L) L'Hér,Erodium moschatum (L.) L'Hér.,"",ACCEPTED,"",EXACT,SPECIES,9419993,"",Erodium moschatum,Erodium,Geraniaceae,Geraniales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1189,Fallopia dumetorum,Bilderdykia dumetorum (L) Dumort,Fallopia dumetorum (L.) Holub,"",SYNONYM,ACCEPTED,EXACT,SPECIES,4033492,"",Fallopia dumetorum,Fallopia,Polygonaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1545,Festuca arizonica,Festuca arizonica Vasey,Festuca arizonica Vasey,"",ACCEPTED,"",EXACT,SPECIES,2704972,"",Festuca arizonica,Festuca,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1198,Festuca rubra rubra,Festuca rubra Linnaeus var rubra,Festuca rubra subsp. rubra L.,"",SYNONYM,"",EXACT,VARIETY,4115144,"",Festuca rubra,Festuca,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
302,Festuca rubra vivipara,Festuca rubra L f vivipara St-Yves,"Festuca rubra f. vivipara St.-Yves, 1925","",ACCEPTED,"",EXACT,FORM,8077926,"",Festuca rubra,Festuca,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
564,Galium divaricatum,Galium divaricatum Pourr ex Lam,Galium divaricatum Pourr. ex Lam.,"",ACCEPTED,"",EXACT,SPECIES,2908428,"",Galium divaricatum,Galium,Rubiaceae,Gentianales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1366,Jacquemontia tamnifolia,Jacquemontia tamnifolia (L) Griseb,Jacquemontia tamnifolia (L.) Griseb.,"",ACCEPTED,"",EXACT,SPECIES,5341725,"",Jacquemontia tamnifolia,Jacquemontia,Convolvulaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
15,Lepidium didymum,Lepidium didymum,Lepidium didymum L.,"",ACCEPTED,"",EXACT,SPECIES,5377060,"",Lepidium didymum,Lepidium,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
315,Leucanthemum vulgare,Leucanthemum vulgare (Vaill) Lam,Leucanthemum vulgare Lam.,"",ACCEPTED,"",EXACT,SPECIES,8848598,"",Leucanthemum vulgare,Leucanthemum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
725,Liriomyza trifolii,Liriomyza trifolii,"Liriomyza trifolii (Burgess, 1880)","",ACCEPTED,"",EXACT,SPECIES,1553384,"",Liriomyza trifolii,Liriomyza,Agromyzidae,Diptera,Insecta,Arthropoda,Animalia,Insects
286,Lissorhoptrus oryzophilus,Lissorhoptrus oryzophilus,"Lissorhoptrus oryzophilus Kuschel, 1952","",ACCEPTED,"",EXACT,SPECIES,4290694,"",Lissorhoptrus oryzophilus,Lissorhoptrus,Brachyceridae,Coleoptera,Insecta,Arthropoda,Animalia,Insects
269,Lolium pratense,Festuca pratensis Huds,Lolium pratense (Huds.) Darbysh.,"",SYNONYM,ACCEPTED,EXACT,SPECIES,2706239,"",Lolium pratense,Lolium,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
766,Macropodus ocellatus,Macropodus ocellatus,"Macropodus ocellatus Cantor, 1842","",ACCEPTED,"",EXACT,SPECIES,5211151,"",Macropodus ocellatus,Macropodus,Osphronemidae,Perciformes,"",Chordata,Animalia,Fishes
144,Mauremys mutica kami,"Mauremys mutica kami Yasukawa & Iverson, 1996","Mauremys mutica kami Yasukawa, Ota & Iverson, 1996","",ACCEPTED,"",EXACT,SUBSPECIES,6157135,"",Mauremys mutica,Mauremys,Geoemydidae,"",Testudines,Chordata,Animalia,Reptiles
206,Mentha aquatica,Mentha aquatica L,Mentha aquatica L.,"",ACCEPTED,"",EXACT,SPECIES,2927208,"",Mentha aquatica,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
731,Mirabilis jalapa var jalapa L,Mirabilis jalapa var jalapa L ,"","",MISSING,"","","","","","","","","","","","",Other
1504,Moricandia arvensis,Moricandia arvensis (L) DC,Moricandia arvensis (L.) DC.,"",ACCEPTED,"",EXACT,SPECIES,5376035,"",Moricandia arvensis,Moricandia,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1324,Mustela itatsi,Mustela itatsi,"Mustela itatsi Temminck, 1844","",ACCEPTED,"",EXACT,SPECIES,5218962,"",Mustela itatsi,Mustela,Mustelidae,Carnivora,Mammalia,Chordata,Animalia,Mammals
1380,Oenothera perennis L var perennis,Oenothera perennis L var perennis,"","",SYNONYM,"",EXACT,VARIETY,6560051,"","","","","","","","",Other
552,Oncorhynchus mykiss,"Oncorhynchus mykiss (Walbaum, 1792) ","Oncorhynchus mykiss (Walbaum, 1792)","",ACCEPTED,"",EXACT,SPECIES,5204019,"",Oncorhynchus mykiss,Oncorhynchus,Salmonidae,Salmoniformes,"",Chordata,Animalia,Fishes
526,Oxalis dillenii,Oxalis dillenii Jacq,Oxalis dillenii Jacq.,"",ACCEPTED,"",EXACT,SPECIES,2891677,"",Oxalis dillenii,Oxalis,Oxalidaceae,Oxalidales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
253,Oxalis pes-caprae,Oxalis pes-caprae L,Oxalis pes-caprae L.,"",ACCEPTED,"",EXACT,SPECIES,2891661,"",Oxalis pes-caprae,Oxalis,Oxalidaceae,Oxalidales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
718,Phthorimaea operculella,Phthorimaea operculella,"Phthorimaea operculella (Zeller, 1873)","",ACCEPTED,"",EXACT,SPECIES,1852118,"",Phthorimaea operculella,Phthorimaea,Gelechiidae,Lepidoptera,Insecta,Arthropoda,Animalia,Insects
1681,Rapistrum rugosum,Rapistrum rugosum (L) All,Rapistrum rugosum (L.) All.,"",ACCEPTED,"",EXACT,SPECIES,5373368,"",Rapistrum rugosum,Rapistrum,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
761,Rattus exulans,Rattus exulans,"Rattus exulans (Peale, 1848)","",ACCEPTED,"",EXACT,SPECIES,2439244,"",Rattus exulans,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Mammals
1136,Rhapis excelsa,Rhapis excelsa (Thunb) AHenry ex Rehder,Rhapis excelsa (Thunb.) A.Henry,"",ACCEPTED,"",EXACT,SPECIES,2736747,"",Rhapis excelsa,Rhapis,Arecaceae,Arecales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1552,Rorippa sylvestris,Rorippa sylvestris (L) Besser,Rorippa sylvestris (L.) Besser,"",ACCEPTED,"",EXACT,SPECIES,3053376,"",Rorippa sylvestris,Rorippa,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1148,Rubus laciniatus,Rubus laciniatus Willd,Rubus laciniatus Willd.,"",ACCEPTED,"",EXACT,SPECIES,2992543,"",Rubus laciniatus,Rubus,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1088,Rumex obtusifolius,Rumex obtusifolius L,Rumex obtusifolius L.,"",ACCEPTED,"",EXACT,SPECIES,2889011,"",Rumex obtusifolius,Rumex,Polygonaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1124,Senecio madagascariensis,Senecio madagascariensis Poir,Senecio madagascariensis Poir.,"",ACCEPTED,"",EXACT,SPECIES,3107722,"",Senecio madagascariensis,Senecio,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1144,Setaria verticillata,Setaria verticillata (L) PBeauv,Setaria verticillata (L.) P.Beauv.,"",ACCEPTED,"",EXACT,SPECIES,5289686,"",Setaria verticillata,Setaria,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
489,Silene dichotoma,Silene dichotoma Ehrh,Silene dichotoma Ehrh.,"",ACCEPTED,"",EXACT,SPECIES,5384818,"",Silene dichotoma,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
550,Silene noctiflora,Silene noctiflora L,Silene noctiflora L.,"",ACCEPTED,"",EXACT,SPECIES,5384834,"",Silene noctiflora,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
110,Symphyotrichum expansum,Aster exilis Elliott,Symphyotrichum expansum (Poepp. ex Spreng.) G.L.Nesom,"",SYNONYM,ACCEPTED,EXACT,SPECIES,6443988,"",Symphyotrichum expansum,Symphyotrichum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
970,Symphytum asperum,Symphytum asperum Lepech,Symphytum asperum Lepech.,"",ACCEPTED,"",EXACT,SPECIES,2926066,"",Symphytum asperum,Symphytum,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
47,Tanacetum vulgare subsp boreale (Fisch ex DC) ÃLÃ¶ve & DLÃ¶ve,Tanacetum vulgare subsp boreale (Fisch ex DC) ÃLÃ¶ve & DLÃ¶ve,"","",MISSING,"","","","","","","","","","","","",Other
971,Tetrapanax papyrifer,Tetrapanax papyriferus (Hook) K Koch,Tetrapanax papyrifer (Hook.) K.Koch,"",SYNONYM,ACCEPTED,EXACT,SPECIES,4271313,"",Tetrapanax papyrifer,Tetrapanax,Araliaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1061,Thunbergia laurifolia,Thunbergia laurifolia Lindl,Thunbergia laurifolia Lindl.,"",ACCEPTED,"",EXACT,SPECIES,5415460,"",Thunbergia laurifolia,Thunbergia,Acanthaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
780,Trifolium hirtum,Trifolium hirtum All,Trifolium hirtum All.,"",ACCEPTED,"",EXACT,SPECIES,5359445,"",Trifolium hirtum,Trifolium,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1141,Triops cancriformis,Triops cancriformis,"Triops cancriformis (Bosc, 1801)","",ACCEPTED,"",EXACT,SPECIES,2235058,"",Triops cancriformis,Triops,Triopsidae,Notostraca,Branchiopoda,Arthropoda,Animalia,Other
1216,Ulex europaeus,Ulex europaeus L,Ulex europaeus L.,"",ACCEPTED,"",EXACT,SPECIES,2951984,"",Ulex europaeus,Ulex,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
938,Viola tricolor,Viola tricolor L,Viola tricolor L.,"",ACCEPTED,"",EXACT,SPECIES,5331347,"",Viola tricolor,Viola,Violaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1107,Lates niloticus,Lates niloticus,"Lates niloticus (Linnaeus, 1758)","",ACCEPTED,"",EXACT,SPECIES,2393184,"",Lates niloticus,Lates,Latidae,Perciformes,"",Chordata,Animalia,Fishes
1099,Lepomis macrochirus,Lepomis macrochirus,"Lepomis macrochirus Rafinesque, 1819","",ACCEPTED,"",EXACT,SPECIES,2394503,"",Lepomis macrochirus,Lepomis,Centrarchidae,Perciformes,"",Chordata,Animalia,Fishes
868,Elymus repens,Elymus repens (L) Gould,Elymus repens (L.) Gould,"",ACCEPTED,"",EXACT,SPECIES,5290299,"",Elymus repens,Elymus,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
315,Leucanthemum vulgare,Leucanthemum vulgare Lam,Leucanthemum vulgare Lam.,"",ACCEPTED,"",EXACT,SPECIES,8848598,"",Leucanthemum vulgare,Leucanthemum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1222,Datura suaveolens NA,Datura suaveolens NA,"","",MISSING,"","","","","","","","","","","","",Other
330,Hordeum leporinum NA,Hordeum leporinum NA,"","",MISSING,"","","","","","","","","","","","",Other
491,Sporobolus africanus,Sporobolus africanus NA,Sporobolus africanus (Poir.) Robyns & Tournay,"",ACCEPTED,"",EXACT,SPECIES,4152259,Accepted name provided in 'alternative names' in GBIF,Sporobolus africanus,Sporobolus,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1049,Cardiocondyla minutior,Cardiocondyla minutior,"Cardiocondyla minutior Forel, 1899","",ACCEPTED,"",EXACT,SPECIES,4673455,"",Cardiocondyla minutior,Cardiocondyla,Formicidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
783,Psittacula krameri,Psittacula krameri,"Psittacula krameri (Scopoli, 1769)","",ACCEPTED,"",EXACT,SPECIES,2479226,"",Psittacula krameri,Psittacula,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Birds
344,Aira caryophyllea,Aira caryophyllea NA,Aira caryophyllea L.,"",ACCEPTED,"",EXACT,SPECIES,7747216,Accepted name provided in 'alternative names' in GBIF,Aira caryophyllea,Aira,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
386,Allium angulosum,Allium angulosum,Allium angulosum L.,"",ACCEPTED,"",EXACT,SPECIES,2855717,"",Allium angulosum,Allium,Amaryllidaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1283,Chaetogammarus warpachowskyi,Chaetogammarus warpachowskyi,"Chaetogammarus warpachowskyi (G.O.Sars, 1894)","",ACCEPTED,"",EXACT,SPECIES,4315708,"",Chaetogammarus warpachowskyi,Chaetogammarus,Gammaridae,Amphipoda,Malacostraca,Arthropoda,Animalia,Other
1353,Corispermum declinatum,Corispermum declinatum,Corispermum declinatum Stephan ex Steven,"",ACCEPTED,"",EXACT,SPECIES,7340011,"",Corispermum declinatum,Corispermum,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1408,Geranium rotundifolium,Geranium rotundifolium,Geranium rotundifolium L.,"",ACCEPTED,"",EXACT,SPECIES,2891031,"",Geranium rotundifolium,Geranium,Geraniaceae,Geraniales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1121,Globodera rostochiensis,Globodera rostochiensis,"Globodera rostochiensis (Wollenweber, 1923) Skarbilovich, 1959","",ACCEPTED,"",EXACT,SPECIES,5188667,"",Globodera rostochiensis,Globodera,Heteroderidae,Rhabditida,Chromadorea,Nematoda,Animalia,Other
734,Oenothera villosa,Oenothera canovirens,Oenothera villosa Thunb.,"",SYNONYM,ACCEPTED,EXACT,SPECIES,6427797,"",Oenothera villosa,Oenothera,Onagraceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1134,Oenothera wienii,Oenothera x wienii,Oenothera × wienii Renner ex Rostanski,"",ACCEPTED,"",EXACT,SPECIES,3667774,"",Oenothera wienii,Oenothera,Onagraceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
954,Phleum arenarium,Phleum arenarium,Phleum arenarium L.,"",ACCEPTED,"",EXACT,SPECIES,2706011,"",Phleum arenarium,Phleum,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
974,Puccinellia gigantea,Puccinellia gigantea,Puccinellia gigantea (Grossh.) Grossh.,"",ACCEPTED,"",EXACT,SPECIES,4148420,"",Puccinellia gigantea,Puccinellia,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1360,Steatoda grossa,Steatoda grossa (CL Koch 1838),"Steatoda grossa (C.L.Koch, 1838)",(CL Koch 1838),ACCEPTED,"",EXACT,SPECIES,2157245,"",Steatoda grossa,Steatoda,Theridiidae,Araneae,Arachnida,Arthropoda,Animalia,Arachnids
359,Valerianella eriocarpa,Valerianella eriocarpa,Valerianella eriocarpa Desv.,"",ACCEPTED,"",EXACT,SPECIES,2888773,"",Valerianella eriocarpa,Valerianella,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
529,Akatopora leucocypha,Akatopora leucocypha,"Akatopora leucocypha (Marcus, 1937)","(Marcus, 1937) ",ACCEPTED,"",EXACT,SPECIES,1005501,"",Akatopora leucocypha,Akatopora,Antroporidae,Cheilostomatida,Gymnolaemata,Bryozoa,Animalia,Other
141,Scomberomorus commerson,Scomberomorus commerson,"Scomberomorus commerson (Lacepède, 1800)","",ACCEPTED,"",EXACT,SPECIES,2374255,"",Scomberomorus commerson,Scomberomorus,Scombridae,Perciformes,"",Chordata,Animalia,Fishes
1273,Bunias orientalis,Bunias orientalis NA,Bunias orientalis L.,"",ACCEPTED,"",EXACT,SPECIES,3050364,Accepted name provided in 'alternative names' in GBIF,Bunias orientalis,Bunias,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1507,Cynodon dactylon,Cynodon dactylon NA,Cynodon dactylon (L.) Pers.,"",ACCEPTED,"",EXACT,SPECIES,6109637,Accepted name provided in 'alternative names' in GBIF,Cynodon dactylon,Cynodon,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
689,Dactylorhiza majalis,Dactylorhiza lapponica,Dactylorhiza majalis (Rchb.) P.F.Hunt & Summerh.,(Laest ex Hartm) Soó,SYNONYM,ACCEPTED,EXACT,SPECIES,8044700,"",Dactylorhiza majalis,Dactylorhiza,Orchidaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,Vascular plants
557,Foeniculum vulgare,Foeniculum vulgare NA,Foeniculum vulgare Mill.,"",ACCEPTED,"",EXACT,SPECIES,3034922,Accepted name provided in 'alternative names' in GBIF,Foeniculum vulgare,Foeniculum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
298,Lunaria annua,Lunaria annua NA,Lunaria annua L.,"",ACCEPTED,"",EXACT,SPECIES,5373324,Accepted name provided in 'alternative names' in GBIF,Lunaria annua,Lunaria,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
262,Trifolium incarnatum,Trifolium incarnatum NA,Trifolium incarnatum L.,"",ACCEPTED,"",EXACT,SPECIES,5359378,Accepted name provided in 'alternative names' in GBIF,Trifolium incarnatum,Trifolium,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
833,Acorus calamus,Acorus calamus NA,Acorus calamus L.,"",ACCEPTED,"",EXACT,SPECIES,2873769,Accepted name provided in 'alternative names' in GBIF,Acorus calamus,Acorus,Acoraceae,Acorales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1342,Alcea rosea,Alcea rosea,Alcea rosea L.,"",ACCEPTED,"",EXACT,SPECIES,5406789,"",Alcea rosea,Alcea,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1407,Alyssum turkestanicum,Alyssum desertorum,Alyssum turkestanicum Regel & Schmalh.,"",SYNONYM,ACCEPTED,EXACT,SPECIES,3044743,"",Alyssum turkestanicum,Alyssum,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
714,Atriplex hortensis,Atriplex hortensis,Atriplex hortensis L.,"",ACCEPTED,"",EXACT,SPECIES,3083761,"",Atriplex hortensis,Atriplex,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
967,Cercyon laminatus,"Cercyon laminatus Sharp, 1873","Cercyon laminatus Sharp, 1873","",ACCEPTED,"",EXACT,SPECIES,1034447,"",Cercyon laminatus,Cercyon,Hydrophilidae,Coleoptera,Insecta,Arthropoda,Animalia,Insects
54,Chrysanthemum segetum,Chrysanthemum segetum,"Chrysanthemum segetum Forssk. ex DC., 1838","",ACCEPTED,"",EXACT,SPECIES,7638492,"",Chrysanthemum segetum,Chrysanthemum,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
430,Euphorbia cyparissias,Euphorbia cyparissias,Euphorbia cyparissias L.,"",ACCEPTED,"",EXACT,SPECIES,3070106,"",Euphorbia cyparissias,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
855,Fragaria moschata,Fragaria moschata NA,Fragaria moschata Duchesne,"",ACCEPTED,"",EXACT,SPECIES,8350369,Accepted name provided in 'alternative names' in GBIF,Fragaria moschata,Fragaria,Rosaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
912,Hordeum jubatum,Hordeum jubatum NA,Hordeum jubatum L.,"",ACCEPTED,"",EXACT,SPECIES,2706052,Accepted name provided in 'alternative names' in GBIF,Hordeum jubatum,Hordeum,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
460,Mylopharyngodon piceus,Mylopharyngodon piceus NA,"Mylopharyngodon piceus (Richardson, 1846)","",ACCEPTED,"",EXACT,SPECIES,2362110,"",Mylopharyngodon piceus,Mylopharyngodon,Cyprinidae,Cypriniformes,"",Chordata,Animalia,Fishes
1388,Phlomoides tuberosa,Phlomoides tuberosa,Phlomoides tuberosa (L.) Moench,(L) Moench,ACCEPTED,"",EXACT,SPECIES,3884879,"",Phlomoides tuberosa,Phlomoides,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1461,Polypogon monspeliensis,Polypogon monspeliensis,Polypogon monspeliensis (L.) Desf.,"",ACCEPTED,"",EXACT,SPECIES,5289917,"",Polypogon monspeliensis,Polypogon,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
500,Sida spinosa,Sida spinosa,Sida spinosa L.,"",ACCEPTED,"",EXACT,SPECIES,5406741,"",Sida spinosa,Sida,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
140,Tulipa sylvestris,Tulipa sylvestris,Tulipa sylvestris L.,"",ACCEPTED,"",EXACT,SPECIES,5299536,"",Tulipa sylvestris,Tulipa,Liliaceae,Liliales,Liliopsida,Tracheophyta,Plantae,Vascular plants
707,Xanthium spinosum,Xanthium spinosum,Xanthium spinosum L.,"",ACCEPTED,"",EXACT,SPECIES,3089150,"",Xanthium spinosum,Xanthium,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
