taxonID,taxon,originalNameUsage,scientificName,scientificNameAuthorship,GBIFstatus,GBIFstatus_Synonym,GBIFmatchtype,GBIFtaxonRank,GBIFusageKey,GBIFnote,species,genus,family,order,class,phylum,kingdom,taxaGroup
1339,Bergenia crassifolia,Bergenia crassifolia (L) Fritsch                 ,Bergenia crassifolia (L.) Fritsch,(L) Fritsch                 ,ACCEPTED,"",EXACT,SPECIES,5567694,"",Bergenia crassifolia,Bergenia,Saxifragaceae,Saxifragales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1339,Bergenia crassifolia,Bergenia crassifolia,Bergenia crassifolia (L.) Fritsch,"",ACCEPTED,"",EXACT,SPECIES,5567694,"",Bergenia crassifolia,Bergenia,Saxifragaceae,Saxifragales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
747,Berteroa incana,Berteroa incana,Berteroa incana (L.) DC.,"",ACCEPTED,"",EXACT,SPECIES,3053522,"",Berteroa incana,Berteroa,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
457,Beta macrocarpa,Beta macrocarpa Guss,Beta macrocarpa Guss.,"",ACCEPTED,"",EXACT,SPECIES,5567951,"",Beta macrocarpa,Beta,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
880,Betula platyphylla NA,Betula platyphylla NA,"","",MISSING,"","","","","","","","","","","","",
1260,Bidens aurea,Bidens aurea NA,Bidens aurea (Aiton) Sherff,"",ACCEPTED,"",EXACT,SPECIES,5391802,Accepted name provided in 'alternative names' in GBIF,Bidens aurea,Bidens,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
119,Bidens bipinnata,Bidens bipinnata L,Bidens bipinnata L.,"",ACCEPTED,"",EXACT,SPECIES,5389402,"",Bidens bipinnata,Bidens,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
407,Bidens frondosa,Bidens frondosa L,Bidens frondosa L.,"",ACCEPTED,"",EXACT,SPECIES,5392174,"",Bidens frondosa,Bidens,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
407,Bidens frondosa,Bidens frondosa,Bidens frondosa L.,"",ACCEPTED,"",EXACT,SPECIES,5392174,"",Bidens frondosa,Bidens,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
339,Bidens pilosa,Bidens pilosa L,Bidens pilosa L.,"",ACCEPTED,"",EXACT,SPECIES,5391845,"",Bidens pilosa,Bidens,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
339,Bidens pilosa,Bidens pilosa L ,Bidens pilosa L.,"",ACCEPTED,"",EXACT,SPECIES,5391845,"",Bidens pilosa,Bidens,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
339,Bidens pilosa,Bidens pilosa NA,Bidens pilosa L.,"",ACCEPTED,"",EXACT,SPECIES,5391845,Accepted name provided in 'alternative names' in GBIF,Bidens pilosa,Bidens,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
339,Bidens pilosa,Bidens pilosa,Bidens pilosa L.,"",ACCEPTED,"",EXACT,SPECIES,5391845,"",Bidens pilosa,Bidens,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1530,Bifora radians,Bifora radians NA,Bifora radians M.Bieb.,"",ACCEPTED,"",EXACT,SPECIES,5371870,Accepted name provided in 'alternative names' in GBIF,Bifora radians,Bifora,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
525,Bignonia aequinoctialis,Cydista aequinoctialis,Bignonia aequinoctialis L.,"",SYNONYM,ACCEPTED,EXACT,SPECIES,3172558,"",Bignonia aequinoctialis,Bignonia,Bignoniaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1415,Bimastos rubidus,"Bimastos rubidus (Savigny, 1826)","Bimastos rubidus (Savigny, 1826)","",ACCEPTED,"",EXACT,SPECIES,9675087,"",Bimastos rubidus,Bimastos,Lumbricidae,Crassiclitellata,Clitellata,Annelida,Animalia,
1609,Bixa orellana,Bixa orellana L,Bixa orellana L.,"",ACCEPTED,"",EXACT,SPECIES,2874863,"",Bixa orellana,Bixa,Bixaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
735,Blaniulus guttulatus,Blaniulus guttulatus,"Blaniulus guttulatus (Fabricius, 1798)","",ACCEPTED,"",EXACT,SPECIES,1014383,"",Blaniulus guttulatus,Blaniulus,Blaniulidae,Julida,Diplopoda,Arthropoda,Animalia,Other arthropods
1560,Blechnum cordatum NA,Blechnum cordatum NA,"","",MISSING,"","","","","","","","","","","","",
38,Blechnum occidentale,Blechnum occidentale NA,Blechnum occidentale L.,"",ACCEPTED,"",EXACT,SPECIES,2651529,Accepted name provided in 'alternative names' in GBIF,Blechnum occidentale,Blechnum,Blechnaceae,Polypodiales,Polypodiopsida,Tracheophyta,Plantae,Vascular plants
973,Boerhavia repens,Boerhavia repens,Boerhavia repens L.,"",ACCEPTED,"",EXACT,SPECIES,3086288,"",Boerhavia repens,Boerhavia,Nyctaginaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
87,Bolboschoenus glaucus,Bolboschoenus glaucus (Lam) SG Sm                ,Bolboschoenus glaucus (Lam.) S.G.Sm.,(Lam) SG Sm                ,ACCEPTED,"",EXACT,SPECIES,2718387,"",Bolboschoenus glaucus,Bolboschoenus,Cyperaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1463,Borelis schlumbergeri,Borelis schlumbergeri,"Borelis schlumbergeri (Reichel, 1937)","Montfort, 1808",ACCEPTED,"",EXACT,SPECIES,7577086,"",Borelis schlumbergeri,Borelis,Alveolinidae,Miliolida,Tubothalamea,Foraminifera,Chromista,SAR
162,Bothriochloa laguroides,Bothriochloa laguroides,Bothriochloa laguroides (DC.) Herter,(DC) Herter,ACCEPTED,"",EXACT,SPECIES,2704111,"",Bothriochloa laguroides,Bothriochloa,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
155,Botrychium simplex,Botrychium simplex Hitchc                  ,Botrychium simplex E.Hitchc.,Hitchc                  ,ACCEPTED,"",EXACT,SPECIES,2650180,"",Botrychium simplex,Botrychium,Ophioglossaceae,Ophioglossales,Polypodiopsida,Tracheophyta,Plantae,Vascular plants
900,Botrylloides violaceus,Botrylloides violaceus,"Botrylloides violaceus Oka, 1927","",ACCEPTED,"",EXACT,SPECIES,4354941,"",Botrylloides violaceus,Botrylloides,Styelidae,Stolidobranchia,Ascidiacea,Chordata,Animalia,
1664,Bougainvillea spectabilis,Bougainvillea spectabilis Willd,Bougainvillea spectabilis Willd.,Willd,ACCEPTED,"",EXACT,SPECIES,7167078,"",Bougainvillea spectabilis,Bougainvillea,Nyctaginaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
20,Bovicola alpinus,Bovicola alpinus,"Bovicola alpinus von Kéler, 1942","",ACCEPTED,"",EXACT,SPECIES,4422493,"",Bovicola alpinus,Bovicola,Trichodectidae,Psocodea,Insecta,Arthropoda,Animalia,Insects
616,Brachiaria villosa (Lam) ACamus,Brachiaria villosa (Lam) ACamus,"","",MISSING,"","","","","","","","","","","","",
1521,Brachidontes exustus,Brachidontes exustus,"Brachidontes exustus (Linnaeus, 1758)","",ACCEPTED,"",EXACT,SPECIES,2285737,"",Brachidontes exustus,Brachidontes,Mytilidae,Mytilida,Bivalvia,Mollusca,Animalia,
1675,Brachidontes pharaonis,Brachidontes pharaonis,"Brachidontes pharaonis (P.Fischer, 1870)","",ACCEPTED,"",EXACT,SPECIES,4374596,"",Brachidontes pharaonis,Brachidontes,Mytilidae,Mytilida,Bivalvia,Mollusca,Animalia,
1366,Brachychiton populneus,Brachychiton populneus,Brachychiton populneus (Schott & Endl.) R.Br.,(Schott & Endl) RBr,ACCEPTED,"",EXACT,SPECIES,7323035,"",Brachychiton populneus,Brachychiton,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
242,Brachymyrmex obscurior,Brachymyrmex obscurior,"Brachymyrmex obscurior Forel, 1893","",ACCEPTED,"",EXACT,SPECIES,1317293,"",Brachymyrmex obscurior,Brachymyrmex,Formicidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
32,Brachypodium sylvaticum,Brachypodium sylvaticum,Brachypodium sylvaticum (Huds.) P.Beauv.,"",ACCEPTED,"",EXACT,SPECIES,5290146,"",Brachypodium sylvaticum,Brachypodium,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1570,Branchiodrilus hortensis,Branchiodrilus hortensis,"Branchiodrilus hortensis (Stephenson, 1910)","",ACCEPTED,"",EXACT,SPECIES,4812260,"",Branchiodrilus hortensis,Branchiodrilus,Naididae,Tubificida,Clitellata,Annelida,Animalia,
743,Branta canadensis,Branta canadensis NA,"Branta canadensis (Linnaeus, 1758)","",ACCEPTED,"",EXACT,SPECIES,5232437,"",Branta canadensis,Branta,Anatidae,Anseriformes,Aves,Chordata,Animalia,Birds
743,Branta canadensis,Branta canadensis,"Branta canadensis (Linnaeus, 1758)","",ACCEPTED,"",EXACT,SPECIES,5232437,"",Branta canadensis,Branta,Anatidae,Anseriformes,Aves,Chordata,Animalia,Birds
1276,Brassica elongata,Brassica elongata NA,Brassica elongata Ehrh.,"",ACCEPTED,"",EXACT,SPECIES,3042888,Accepted name provided in 'alternative names' in GBIF,Brassica elongata,Brassica,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
654,Brassica juncea,Brassica juncea (L) Coss,Brassica juncea (L.) Czern.,(L) Coss,SYNONYM,"",EXACT,SPECIES,8390228,"",Brassica juncea,Brassica,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
654,Brassica juncea,Brassica x juncea,Brassica juncea (L.) Czern.,"",ACCEPTED,"",EXACT,SPECIES,3042751,"",Brassica juncea,Brassica,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
654,Brassica juncea,Brassica juncea (L) Czern,Brassica juncea (L.) Czern.,"",ACCEPTED,"",EXACT,SPECIES,3042751,"",Brassica juncea,Brassica,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1441,Brassica napus,Brassica napus NA,Brassica napus L.,"",ACCEPTED,"",EXACT,SPECIES,3042636,Accepted name provided in 'alternative names' in GBIF,Brassica napus,Brassica,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1462,Brassica nigra,Brassica nigra NA,Brassica nigra (L.) W.D.J.Koch,"",ACCEPTED,"",EXACT,SPECIES,3042658,Accepted name provided in 'alternative names' in GBIF,Brassica nigra,Brassica,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
319,Brassica oleracea acephala,Brassica oleracea var acephala DC,"Brassica oleracea var. acephala Linnaeus, 1753","",SYNONYM,"",EXACT,VARIETY,3042879,"",Brassica oleracea,Brassica,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1228,Brassica rapa,Brassica rapa L,Brassica rapa L.,"",ACCEPTED,"",EXACT,SPECIES,7903057,"",Brassica rapa,Brassica,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
414,Bromus catharticus,Bromus catharticus Vahl,Bromus catharticus Vahl,"",ACCEPTED,"",EXACT,SPECIES,2703723,"",Bromus catharticus,Bromus,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
414,Bromus catharticus,Bromus catharticus NA,Bromus catharticus Vahl,"",ACCEPTED,"",EXACT,SPECIES,2703723,Accepted name provided in 'alternative names' in GBIF,Bromus catharticus,Bromus,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
589,Bromus hordeaceus L ssp ferronii (Mabille) PM Sm,Bromus hordeaceus L ssp ferronii (Mabille) PM Sm,"","",SYNONYM,"",EXACT,SUBSPECIES,4932859,"","","","","","","","",
776,Bromus madritensis,Bromus madritensis NA,Bromus madritensis L.,"",ACCEPTED,"",EXACT,SPECIES,2703721,Accepted name provided in 'alternative names' in GBIF,Bromus madritensis,Bromus,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
73,Bromus rubens,Bromus rubens L A ,Bromus rubens L.,"",ACCEPTED,"",EXACT,SPECIES,2703740,Accepted name provided in 'alternative names' in GBIF,Bromus rubens,Bromus,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
838,Bromus tectorum Linnaeus var tectorum,Bromus tectorum Linnaeus var tectorum,"","",SYNONYM,"",EXACT,VARIETY,2703750,"","","","","","","","",
1204,Bruchus rufimanus,"Bruchus rufimanus Boheman, 1833","Bruchus rufimanus Boheman, 1833","",ACCEPTED,"",EXACT,SPECIES,5752143,"",Bruchus rufimanus,Bruchus,Chrysomelidae,Coleoptera,Insecta,Arthropoda,Animalia,Insects
277,Brunnera macrophylla,Brunnera macrophylla NA,Brunnera macrophylla (Adams) I.M.Johnst.,"",ACCEPTED,"",EXACT,SPECIES,2926045,Accepted name provided in 'alternative names' in GBIF,Brunnera macrophylla,Brunnera,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
79,Bryonia alba,Bryonia alba L,Bryonia alba L.,"",ACCEPTED,"",EXACT,SPECIES,2874497,"",Bryonia alba,Bryonia,Cucurbitaceae,Cucurbitales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
79,Bryonia alba,Bryonia alba,Bryonia alba L.,"",ACCEPTED,"",EXACT,SPECIES,2874497,"",Bryonia alba,Bryonia,Cucurbitaceae,Cucurbitales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1500,Bugula neritina,Bugula neritina,"Bugula neritina (Linnaeus, 1758)","",ACCEPTED,"",EXACT,SPECIES,4984851,"",Bugula neritina,Bugula,Bugulidae,Cheilostomatida,Gymnolaemata,Bryozoa,Animalia,
678,Bunias erucago,Bunias erucago,Bunias erucago L.,"",ACCEPTED,"",EXACT,SPECIES,3050357,"",Bunias erucago,Bunias,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1464,Bunias orientalis,Bunias orientalis,Bunias orientalis L.,"",ACCEPTED,"",EXACT,SPECIES,3050364,"",Bunias orientalis,Bunias,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
749,Bupleurum fruticosum,Bupleurum fruticosum,Bupleurum fruticosum L.,"",ACCEPTED,"",EXACT,SPECIES,3638793,"",Bupleurum fruticosum,Bupleurum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
662,Bupleurum praealtum,Bupleurum praealtum L A ,Bupleurum praealtum L.,"",ACCEPTED,"",EXACT,SPECIES,6026972,Accepted name provided in 'alternative names' in GBIF,Bupleurum praealtum,Bupleurum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
172,Butomus junceus,Butomus junceus,Butomus junceus Turcz.,"",ACCEPTED,"",EXACT,SPECIES,2864464,"",Butomus junceus,Butomus,Butomaceae,Alismatales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1113,Caesalpinia gilliesii,Caesalpinia gilliesii,"","",MISSING,"","","","","","","","","","","","",
686,Cakile edentula,Cakile edentula (Bigelow) Hook,Cakile edentula (Bigelow) Hook.,"",ACCEPTED,"",EXACT,SPECIES,3048882,"",Cakile edentula,Cakile,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
878,Calibrachoa parviflora,Petunia parviflora,Calibrachoa parviflora (Juss.) D' Arcy,"",SYNONYM,ACCEPTED,EXACT,SPECIES,2928906,"",Calibrachoa parviflora,Calibrachoa,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1330,Calliandra houstoniana calothyrsus,Calliandra houstoniana var calothyrsus,Calliandra houstoniana var. calothyrsus (Meisn.) Barneby,"",ACCEPTED,"",EXACT,VARIETY,2982068,"",Calliandra houstoniana,Calliandra,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
544,Callinectes sapidus,Callinectes sapidus NA,"Callinectes sapidus Rathbun, 1896","",ACCEPTED,"",EXACT,SPECIES,2225646,Accepted name provided in 'alternative names' in GBIF,Callinectes sapidus,Callinectes,Portunidae,Decapoda,Malacostraca,Arthropoda,Animalia,
544,Callinectes sapidus,"Callinectes sapidus Rathbun, 1896","Callinectes sapidus Rathbun, 1896","",ACCEPTED,"",EXACT,SPECIES,2225646,"",Callinectes sapidus,Callinectes,Portunidae,Decapoda,Malacostraca,Arthropoda,Animalia,
1546,Callipterinella calliptera,Callipterinella calliptera,"Callipterinella calliptera (Hartig, 1841)","",ACCEPTED,"",EXACT,SPECIES,2071975,"",Callipterinella calliptera,Callipterinella,Aphididae,Hemiptera,Insecta,Arthropoda,Animalia,Insects
50,Callistephus sinensis NA,Callistephus sinensis NA,"","",MISSING,"","","","","","","","","","","","",
1211,Callitriche stagnalis,Callitriche stagnalis Scop,Callitriche stagnalis Scop.,"",ACCEPTED,"",EXACT,SPECIES,5372487,"",Callitriche stagnalis,Callitriche,Plantaginaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1195,Caloptilia azaleella,"Caloptilia azaleella (Brants, 1913)","Caloptilia azaleella (Brants, 1913)","",ACCEPTED,"",EXACT,SPECIES,5104903,"",Caloptilia azaleella,Caloptilia,Gracillariidae,Lepidoptera,Insecta,Arthropoda,Animalia,Insects
587,Camellia japonica,Camellia japonica,Camellia japonica L.,L,ACCEPTED,"",EXACT,SPECIES,3189636,"",Camellia japonica,Camellia,Theaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
450,Camellia williamsii,Camellia williamsii NA,Camellia × williamsii W.W.Sm.,"",ACCEPTED,"",EXACT,SPECIES,3590574,Accepted name provided in 'alternative names' in GBIF,Camellia williamsii,Camellia,Theaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
785,Campanula persicifolia,Campanula persicifolia,Campanula persicifolia L.,"",ACCEPTED,"",EXACT,SPECIES,5411475,"",Campanula persicifolia,Campanula,Campanulaceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
204,Campanula pyramidalis,Campanula pyramidalis NA,Campanula pyramidalis L.,"",ACCEPTED,"",EXACT,SPECIES,5410661,Accepted name provided in 'alternative names' in GBIF,Campanula pyramidalis,Campanula,Campanulaceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
142,Campanulotes bidentatus compar,Campanulotes bidentatus compar,"Campanulotes bidentatus compar (Burmeister, 1838)","",ACCEPTED,"",EXACT,SUBSPECIES,6262637,"",Campanulotes bidentatus,Campanulotes,Philopteridae,Psocodea,Insecta,Arthropoda,Animalia,Insects
1283,Campylirhynchus bruchoides,Campylirhynchus bruchoides,"Campylirhynchus bruchoides O'Brien & Wibmer, 1982","",ACCEPTED,"",EXACT,SPECIES,9484787,"",Campylirhynchus bruchoides,Campylirhynchus,Curculionidae,Coleoptera,Insecta,Arthropoda,Animalia,Insects
401,Campylopus introflexus,Campylopus introflexus,Campylopus introflexus (Hedw.) Brid.,"",ACCEPTED,"",EXACT,SPECIES,5281901,"",Campylopus introflexus,Campylopus,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,Bryophytes
1520,Candidatus Phytoplasma mali,Candidatus Phytoplasma mali,"","",MISSING,"","","","","","","","","","","","",
1630,Cannabis sativa,Cannabis sativa L,Cannabis sativa L.,"",ACCEPTED,"",EXACT,SPECIES,5361880,"",Cannabis sativa,Cannabis,Cannabaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
5,Capra hircus,Capra hircus,"Capra hircus Linnaeus, 1758","",ACCEPTED,"",EXACT,SPECIES,2441056,"",Capra hircus,Capra,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Mammals
5,Capra hircus,"Capra hircus Linnaeus, 1758","Capra hircus Linnaeus, 1758","",ACCEPTED,"",EXACT,SPECIES,2441056,"",Capra hircus,Capra,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Mammals
440,Caprella mutica,Caprella mutica,"Caprella mutica Schurin, 1935","",ACCEPTED,"",EXACT,SPECIES,5178057,"",Caprella mutica,Caprella,Caprellidae,Amphipoda,Malacostraca,Arthropoda,Animalia,
810,Capreolus capreolus,Capreolus capreolus,"Capreolus capreolus (Linnaeus, 1758)","",ACCEPTED,"",EXACT,SPECIES,5220126,"",Capreolus capreolus,Capreolus,Cervidae,Artiodactyla,Mammalia,Chordata,Animalia,Mammals
175,Capsella bursa-pastoris,Capsella bursa-pastoris (L) Medik,Capsella bursa-pastoris (L.) Medik.,"",ACCEPTED,"",EXACT,SPECIES,5375388,"",Capsella bursa-pastoris,Capsella,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
175,Capsella bursa-pastoris,Capsella bursa-pastoris (L) Medik,Capsella bursa-pastoris (L.) Medik.,(L) Medik,ACCEPTED,"",EXACT,SPECIES,5375388,"",Capsella bursa-pastoris,Capsella,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
910,Capsus ater,Capsus ater,"Capsus ater (Linnaeus, 1758)","",ACCEPTED,"",EXACT,SPECIES,2012021,"",Capsus ater,Capsus,Miridae,Hemiptera,Insecta,Arthropoda,Animalia,Insects
1458,Carassius auratus,Carassius auratus,"Carassius auratus (Linnaeus, 1758)","",ACCEPTED,"",EXACT,SPECIES,4286942,"",Carassius auratus,Carassius,Cyprinidae,Cypriniformes,"",Chordata,Animalia,Fishes
866,Cardamine glacialis,Cardamine glacialis (GForst) DC,Cardamine glacialis (G.Forst.) DC.,"",ACCEPTED,"",EXACT,SPECIES,3045890,"",Cardamine glacialis,Cardamine,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
327,Cardamine multifida,Cardamine multifida,"","",MISSING,"","","","","","","","","","","","",
1424,Cardamine pratensis pratensis,"Cardamine pratensis, ssp pratensis NA",Cardamine pratensis subsp. pratensis,"",ACCEPTED,"",EXACT,SUBSPECIES,3045753,"",Cardamine pratensis,Cardamine,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
284,Cardamine raphanifolia,Cardamine raphanifolia NA,Cardamine raphanifolia Pourr.,"",ACCEPTED,"",EXACT,SPECIES,3046032,Accepted name provided in 'alternative names' in GBIF,Cardamine raphanifolia,Cardamine,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
939,Cardiocondyla emeryi,Cardiocondyla emeryi,"Cardiocondyla emeryi Forel, 1881","",ACCEPTED,"",EXACT,SPECIES,1317116,"",Cardiocondyla emeryi,Cardiocondyla,Formicidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
1505,Cardiocondyla obscurior,Cardiocondyla obscurior,"Cardiocondyla obscurior Wheeler, 1929","",ACCEPTED,"",EXACT,SPECIES,8384845,"",Cardiocondyla obscurior,Cardiocondyla,Formicidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
659,Carduus nutans,Carduus nutans,Carduus nutans L.,"",ACCEPTED,"",EXACT,SPECIES,8185959,"",Carduus nutans,Carduus,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1618,Carex bebbii,Carex bebbii,Carex bebbii (L.H.Bailey) Olney ex Fernald,"",ACCEPTED,"",EXACT,SPECIES,2725002,"",Carex bebbii,Carex,Cyperaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1327,Carex brevior,Carex brevior,Carex brevior (Dewey) Mack. ex Lunell,"",ACCEPTED,"",EXACT,SPECIES,2722447,"",Carex brevior,Carex,Cyperaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
762,Carex divulsa Stokes subsp divulsa,Carex divulsa Stokes subsp divulsa,"","",MISSING,"","","","","","","","","","","","",
958,Carex vulpinoidea,Carex vulpinoidea NA,Carex vulpinoidea Michx.,"",ACCEPTED,"",EXACT,SPECIES,2728060,Accepted name provided in 'alternative names' in GBIF,Carex vulpinoidea,Carex,Cyperaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1590,Carica papaya,Carica papaya,Carica papaya L.,"",ACCEPTED,"",EXACT,SPECIES,2874484,"",Carica papaya,Carica,Caricaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
618,Carpelimus gracilis,Carpelimus gracilis,"Carpelimus gracilis (Mannerheim, 1830)","",ACCEPTED,"",EXACT,SPECIES,1039734,"",Carpelimus gracilis,Carpelimus,Staphylinidae,Coleoptera,Insecta,Arthropoda,Animalia,Insects
622,Carpesium abrotanoides,Carpesium abrotanoides L,Carpesium abrotanoides L.,"",ACCEPTED,"",EXACT,SPECIES,3094849,"",Carpesium abrotanoides,Carpesium,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1585,Carpophilus dimidiatus,Carpophilus dimidiatus,"Carpophilus dimidiatus (Fabricius, 1792)","",ACCEPTED,"",EXACT,SPECIES,1044114,"",Carpophilus dimidiatus,Carpophilus,Nitidulidae,Coleoptera,Insecta,Arthropoda,Animalia,Insects
1236,Caryota mitis,Caryota mitis,Caryota mitis Lour.,"",ACCEPTED,"",EXACT,SPECIES,2738902,"",Caryota mitis,Caryota,Arecaceae,Arecales,Liliopsida,Tracheophyta,Plantae,Vascular plants
261,Cassia fistula,Cassia fistula NA,Cassia fistula L.,"",ACCEPTED,"",EXACT,SPECIES,5357108,Accepted name provided in 'alternative names' in GBIF,Cassia fistula,Cassia,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
673,Cassia floribunda NA,Cassia floribunda NA,"","",MISSING,"","","","","","","","","","","","",
854,Castanea sativa,Castanea sativa Mill,Castanea sativa Mill.,Mill,ACCEPTED,"",EXACT,SPECIES,5333294,"",Castanea sativa,Castanea,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
452,Catharanthus roseus,Catharanthus roseus (L) GDon,Catharanthus roseus (L.) G.Don,"",ACCEPTED,"",EXACT,SPECIES,3169830,Accepted name provided in 'alternative names' in GBIF,Catharanthus roseus,Catharanthus,Apocynaceae,Gentianales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1413,Caucalis platycarpos,Caucalis platycarpos,Caucalis platycarpos L.,L,ACCEPTED,"",EXACT,SPECIES,3034523,"",Caucalis platycarpos,Caucalis,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
886,Cecropia peltata,Cecropia peltata,Cecropia peltata L.,"",ACCEPTED,"",EXACT,SPECIES,2984476,"",Cecropia peltata,Cecropia,Urticaceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
764,Cedrus atlantica,Cedrus atlantica,Cedrus atlantica (Endl.) Manetti ex Carriere,"",ACCEPTED,"",EXACT,SPECIES,5284702,"",Cedrus atlantica,Cedrus,Pinaceae,Pinales,Pinopsida,Tracheophyta,Plantae,Vascular plants
637,Celosia argentea,Celosia argentea L,Celosia argentea L.,"",ACCEPTED,"",EXACT,SPECIES,3085191,"",Celosia argentea,Celosia,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
