"locationID";"location";"verbatimLocation";"taxonID";"taxon";"habitat";"firstRecordEvent";"verbatimFirstRecordEvent";"confidenceFirstRecordEvent";"occurrenceStatus";"establishmentMeans";"degreeOfEstablishment";"pathway";"datasetName";"bibliographicCitation";"accessRights"
126;"Italy";"Italy";452;"Senecio angulatus";"NA";"1875";"1875";"high confidence";"present";"introduced";"established";"NA";"NA";"Celesti-Grapow et al (2009)";"Permission required from Laura Celesti-Grapow (lauracelesti@gmailcom)"
126;"Italy";"Italy";1627;"Spirodela punctata";"NA";"1954";"1954";"high confidence";"present";"introduced";"established";"NA";"NA";"Celesti-Grapow et al (2009)";"Permission required from Laura Celesti-Grapow (lauracelesti@gmailcom)"
126;"Italy";"Italy";1414;"Stephanolepis diaspros";"NA";"1967";"1967";"high confidence";"present";"NA";"NA";"NA";"NA";"AquaNIS (2015)";"Free"
126;"Italy";"Italy (mainland)";1581;"Acrotona dilutipennis";"NA";"1995";"1995";"high confidence";"present";"introduced";"NA";"NA";"NA";"Roques et al (2016)";"Free"
126;"Italy";"Italy (mainland)";1676;"Aethina tumida";"NA";"2014";"2014";"high confidence";"present";"introduced";"NA";"NA";"NA";"Roques et al (2016)";"Free"
126;"Italy";"Italy (mainland)";790;"Ceroplastes japonicus";"NA";"1984";"1984";"high confidence";"present";"introduced";"NA";"NA";"NA";"Roques et al (2016)";"Free"
126;"Italy";"Italy (mainland)";1645;"Encarsia sophia";"NA";"1992";"1992";"high confidence";"present";"introduced";"established";"NA";"NA";"Helen Roy (2014)";"Free"
126;"Italy";"Italy (mainland)";784;"Liposcelis decolor";"NA";"1955";"1955";"high confidence";"present";"uncertain";"NA";"NA";"NA";"Roques et al (2016)";"Free"
126;"Italy";"Italy (mainland)";20;"Megabruchidius dorsalis";"NA";"1989";"1989";"high confidence";"present";"introduced";"established";"NA";"NA";"Helen Roy (2014)";"Free"
126;"Italy";"Italy (mainland)";1669;"Ophraella communa";"NA";"2013";"2013";"high confidence";"present";"introduced";"NA";"NA";"NA";"Roques et al (2016)";"Free"
126;"Italy";"Italy (mainland)";327;"Phoracantha recurva";"NA";"1992";"1992";"high confidence";"present";"introduced";"NA";"NA";"NA";"Roques et al (2016)";"Free"
126;"Italy";"Italy (mainland)";615;"Scaphoideus titanus";"NA";"1964";"1964";"high confidence";"present";"introduced";"NA";"NA";"NA";"Roques et al (2016)";"Free"
126;"Italy";"Italy (mainland)";1085;"Tachycines asynamorus";"NA";"1930";"1930";"high confidence";"present";"introduced";"NA";"NA";"NA";"Roques et al (2016)";"Free"
126;"Italy";"Italy (mainland)";541;"Tetrastichomyia clisiocampae";"NA";"1966";"1966";"high confidence";"present";"introduced";"NA";"NA";"NA";"Roques et al (2016)";"Free"
126;"Italy";"Italy (mainland)";1173;"Umbaspis regularis";"NA";"1990";"1990";"high confidence";"present";"introduced";"NA";"NA";"NA";"Roques et al (2016)";"Free"
129;"Jamaica";"JAMAICA";1068;"Forpus passerinus";"NA";"1918";"1918";"high confidence";"present";"NA";"NA";"NA";"NA";"GAVIA (2017)";"Free"
132;"Japan";"JAPAN";1573;"Acridotheres tristis";"NA";"1981";"1981";"high confidence";"present";"NA";"NA";"NA";"NA";"GAVIA (2017)";"Free"
132;"Japan";"Japan";265;"Acheilognathus macropterus";"NA";"2001";"2001";"high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
132;"Japan";"Japan";237;"Acridotheres ginginianus";"NA";"1966";"1961 - 1981";"medium-low confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
132;"Japan";"Japan";687;"Allium chinense";"NA";"1935";"1935";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";845;"Ammi majus";"NA";"1953";"1953";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";1112;"Anguilla japonica";"NA";"1964";"1964";"high confidence";"present";"NA";"NA";"Escape from confinement: Aquaculture/mariculture";"NA";"FishBase (2020)";"Free"
132;"Japan";"Japan";393;"Anthemis cotula";"NA";"1931";"1931";"high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
132;"Japan";"Japan";1516;"Aster subulatus var subulatus";"NA";"1958";"1958";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";671;"Brassica juncea subsp juncea";"NA";"1973";"1973";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";1047;"Bromus diandrus";"NA";"1912";"1912";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";815;"Cabomba caroliniana";"NA";"1929";"1929";"high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
132;"Japan";"Japan";727;"Campsis radicans";"NA";"1967";"1967";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";1345;"Capsicum annuum var fasciculatum (Sturtev) Irish";"NA";"1912";"1912";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";1568;"Conium maculatum";"NA";"1928";"1928";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";1051;"Coreopsis basalis";"NA";"1980";"1980";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";415;"Datura stramonium stramonium";"NA";"1870";"1870 - 1870";"medium-high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
132;"Japan";"Japan";137;"Dryopteris intermedia";"NA";"2003";"2003";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";445;"Eragrostis minor";"NA";"1935";"1935";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";947;"Erigeron annuus";"NA";"1865";"1865";"high confidence";"present";"NA";"NA";"NA";"NA";"ASJ (2020)";"Free"
132;"Japan";"Japan";1318;"Erodium moschatum";"NA";"1957";"1957";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";1189;"Fallopia dumetorum";"NA";"1936";"1936";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";1545;"Festuca arizonica";"NA";"1989";"1989";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";1198;"Festuca rubra rubra";"NA";"1946";"1946";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";302;"Festuca rubra vivipara";"NA";"1979";"1979";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";564;"Galium divaricatum";"NA";"1992";"1992";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";1366;"Jacquemontia tamnifolia";"NA";"1982";"1982";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";15;"Lepidium didymum";"NA";"1899";"1899";"high confidence";"present";"NA";"NA";"NA";"NA";"APASD (2020)";"Free"
132;"Japan";"Japan";315;"Leucanthemum vulgare";"NA";"1913";"1913";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";725;"Liriomyza trifolii";"NA";"1990";"1990";"high confidence";"present";"NA";"NA";"NA";"NA";"APASD (2020)";"Free"
132;"Japan";"Japan";286;"Lissorhoptrus oryzophilus";"NA";"1976";"1976";"high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
132;"Japan";"Japan";1352;"Lolium multiflorum";"NA";"1930";"1930";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";269;"Lolium pratense";"NA";"1949";"1949";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";766;"Macropodus ocellatus";"NA";"1914";"1914";"high confidence";"present";"introduced";"established";"Escape from confinement: Ornamental purpose other than horticulture";"NA";"FishBase (2020)";"Free"
132;"Japan";"Japan";144;"Mauremys mutica kami";"NA";"1986";"1980s";"medium-high confidence";"present";"NA";"NA";"NA";"NA";"ASJ (2020)";"Free"
132;"Japan";"Japan";206;"Mentha aquatica";"NA";"2008";"2008";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";731;"Mirabilis jalapa var jalapa L";"NA";"1650";"17th Century";"low confidence";"present";"NA";"NA";"NA";"NA";"ASJ (2020)";"Free"
132;"Japan";"Japan";1504;"Moricandia arvensis";"NA";"1947";"1947";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";1324;"Mustela itatsi";"NA";"1890";"1880 - 1890";"medium confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
132;"Japan";"Japan";1380;"Oenothera perennis L var perennis";"NA";"1949";"1949";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";552;"Oncorhynchus mykiss";"NA";"1877";"1877 or later";"low confidence";"present";"NA";"NA";"NA";"NA";"ASJ (2020)";"Free"
132;"Japan";"Japan";526;"Oxalis dillenii";"NA";"1962";"1962";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";253;"Oxalis pes-caprae";"NA";"1967";"1967";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";718;"Phthorimaea operculella";"NA";"1953";"1953";"high confidence";"present";"NA";"NA";"NA";"NA";"APASD (2020)";"Free"
132;"Japan";"Japan";1653;"Pilosella aurantiaca";"NA";"1954";"1954";"high confidence";"present";"NA";"NA";"NA";"NA";"CABI ISC (2015)";"Free"
132;"Japan";"Japan";1681;"Rapistrum rugosum";"NA";"1928";"1928";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";761;"Rattus exulans";"NA";"1955";"1955";"high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
132;"Japan";"Japan";1136;"Rhapis excelsa";"NA";"1970";"1970";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";1552;"Rorippa sylvestris";"NA";"1963";"1963";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";1148;"Rubus laciniatus";"NA";"1993";"1993";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";1088;"Rumex obtusifolius";"NA";"1925";"1925";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";1124;"Senecio madagascariensis";"NA";"1976";"1976";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";1144;"Setaria verticillata";"NA";"1937";"1937";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";489;"Silene dichotoma";"NA";"1966";"1966";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";550;"Silene noctiflora";"NA";"1935";"1935";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";110;"Symphyotrichum expansum";"NA";"1966";"1966";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";970;"Symphytum asperum";"NA";"1992";"1992";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";47;"Tanacetum vulgare subsp boreale (Fisch ex DC) ÃLÃ¶ve & DLÃ¶ve";"NA";"1896";"1896";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";971;"Tetrapanax papyrifer";"NA";"1979";"1979";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";1061;"Thunbergia laurifolia";"NA";"1930";"1930";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
132;"Japan";"Japan";780;"Trifolium hirtum";"NA";"2003";"2003";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";1141;"Triops cancriformis";"NA";"1948";"1948";"high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
132;"Japan";"Japan";1216;"Ulex europaeus";"NA";"1905";"1905";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
132;"Japan";"Japan";938;"Viola tricolor";"NA";"1910";"1910";"high confidence";"present";"introduced";"established";"NA";"NA";"Egawa & Koyama (2023)";"Free"
134;"Kenya";"Kenya";1107;"Lates niloticus";"NA";"1954";"1954";"high confidence";"present";"introduced";"established";"Escape from confinement: Aquaculture/mariculture";"NA";"FishBase (2020)";"Free"
134;"Kenya";"Kenya";1099;"Lepomis macrochirus";"NA";"1940";"1940";"high confidence";"present";"NA";"NA";"NA";"NA";"FishBase (2020)";"Free"
16;"Kerguelen Islands";"Kerguelen";868;"Elymus repens";"terrestrial";"1977";"1977";"high confidence";"present";"NA";"NA";"NA";"NA";"Leihy et al (2023)";"Free"
16;"Kerguelen Islands";"Kerguelen";315;"Leucanthemum vulgare";"terrestrial";"1996";"1996";"high confidence";"present";"NA";"NA";"NA";"NA";"Leihy et al (2023)";"Free"
3917;"Kermadec Islands";"Kermadec Islands";1222;"Datura suaveolens NA";"NA";"1944";"1944";"high confidence";"present";"introduced";"casual";"NA";"NA";"Sykes et al (2000)";"Free"
3917;"Kermadec Islands";"Kermadec Islands";330;"Hordeum leporinum NA";"NA";"1944";"1944";"high confidence";"present";"introduced";"casual";"NA";"NA";"Sykes et al (2000)";"Free"
3917;"Kermadec Islands";"Kermadec Islands";491;"Sporobolus africanus";"NA";"1908";"1908";"high confidence";"present";"NA";"NA";"NA";"NA";"Sykes et al (2000)";"Free"
137;"Kiribati";"Kiribati";1049;"Cardiocondyla minutior";"NA";"1936";"1936";"high confidence";"present";"introduced";"established";"NA";"NA";"Antmaps (2016)";"Permission required from Economo and Guénard (economo@oistjp; zeroben@gmailcom)"
140;"Kuwait";"Kuwait";783;"Psittacula krameri";"NA";"1970";"1970";"high confidence";"present";"NA";"NA";"NA";"NA";"CABI ISC (2015)";"Free"
151;"Latvia";"Latvia";344;"Aira caryophyllea";"NA";"1906";"1906 - 1906";"medium-high confidence";"present";"NA";"NA";"NA";"NA";"DAISIE (2014)";"Free"
151;"Latvia";"Latvia";386;"Allium angulosum";"NA";"1905";"1905";"high confidence";"present";"NA";"NA";"NA";"NA";"NOBANIS (2021)";"Free"
151;"Latvia";"Latvia";1283;"Chaetogammarus warpachowskyi";"NA";"1966";"1966";"high confidence";"present";"NA";"NA";"NA";"NA";"AquaNIS (2015)";"Free"
151;"Latvia";"Latvia";1353;"Corispermum declinatum";"NA";"1896";"1896";"high confidence";"present";"NA";"NA";"NA";"NA";"EASIN (2021)";""
151;"Latvia";"Latvia";1408;"Geranium rotundifolium";"NA";"1895";"1895 - 1895";"medium-high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
151;"Latvia";"Latvia";1121;"Globodera rostochiensis";"NA";"1949";"1949";"high confidence";"present";"NA";"NA";"NA";"NA";"CABI ISC (2015)";"Free"
151;"Latvia";"Latvia";734;"Oenothera villosa";"NA";"1976";"1976 - 1976";"medium-high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
151;"Latvia";"Latvia";1134;"Oenothera wienii";"NA";"1989";"1989 - 1989";"medium-high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
151;"Latvia";"Latvia";954;"Phleum arenarium";"NA";"1939";"1939 - 1939";"medium-high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
151;"Latvia";"Latvia";974;"Puccinellia gigantea";"NA";"1960";"1960";"high confidence";"present";"NA";"NA";"NA";"NA";"EASIN (2021)";""
151;"Latvia";"Latvia";380;"Sisymbrium orientale";"NA";"1911";"1911 - 1911";"medium-high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
151;"Latvia";"Latvia";1360;"Steatoda grossa";"NA";"2005";"2005";"high confidence";"present";"introduced";"established";"NA";"NA";"Nentwig (2017)";"Permission required from Wolfgang Nentwig (wolfgangnentwig@ieeunibech)"
151;"Latvia";"Latvia";359;"Valerianella eriocarpa";"NA";"1925";"1925 - 1925";"medium-high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
142;"Lebanon";"Lebanon";529;"Akatopora leucocypha";"NA";"1999";"1999";"high confidence";"present";"introduced";"NA";"NA";"NA";"Galanidi et al (2023)";"Free"
144;"Libya";"Libya";141;"Scomberomorus commerson";"NA";"2005";"2005";"high confidence";"present";"introduced";"established";"NA";"NA";"FishBase (2020)";"Free"
146;"Liechtenstein";"Liechtenstein";1273;"Bunias orientalis";"NA";"1500";"1500";"high confidence";"present";"NA";"NA";"NA";"NA";"DAISIE (2014)";"Free"
146;"Liechtenstein";"Liechtenstein";1507;"Cynodon dactylon";"NA";"1500";"1500";"high confidence";"present";"NA";"NA";"NA";"NA";"DAISIE (2014)";"Free"
146;"Liechtenstein";"Liechtenstein";689;"Dactylorhiza majalis";"terrestrial";"1999";"1999";"high confidence";"present";"introduced";"NA";"NA";"NA";"Arianoutsou et al (2021)";"Free"
146;"Liechtenstein";"Liechtenstein";557;"Foeniculum vulgare";"NA";"1500";"1500";"high confidence";"present";"introduced";"established";"NA";"NA";"DAISIE (2014)";"Free"
146;"Liechtenstein";"Liechtenstein";298;"Lunaria annua";"NA";"1500";"1500";"high confidence";"present";"introduced";"established";"NA";"NA";"DAISIE (2014)";"Free"
146;"Liechtenstein";"Liechtenstein";262;"Trifolium incarnatum";"NA";"1500";"1500";"high confidence";"present";"introduced";"established";"NA";"NA";"DAISIE (2014)";"Free"
149;"Lithuania";"Lithuania";833;"Acorus calamus";"NA";"1513";"1501 - 1600";"low confidence";"present";"introduced";"established";"NA";"NA";"DAISIE (2014)";"Free"
149;"Lithuania";"Lithuania";1342;"Alcea rosea";"NA";"1989";"1989";"high confidence";"present";"introduced";"established";"NA";"NA";"NOBANIS (2021)";"Free"
149;"Lithuania";"Lithuania";1407;"Alyssum turkestanicum";"NA";"1938";"1938";"high confidence";"present";"NA";"NA";"NA";"NA";"NOBANIS (2021)";"Free"
149;"Lithuania";"Lithuania";714;"Atriplex hortensis";"NA";"1886";"1886 - 1886";"medium-high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
149;"Lithuania";"Lithuania";967;"Cercyon laminatus";"NA";"1995";"1995";"high confidence";"present";"introduced";"NA";"NA";"NA";"Roques et al (2016)";"Free"
149;"Lithuania";"Lithuania";54;"Chrysanthemum segetum";"NA";"1898";"1898 - 1898";"medium-high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
149;"Lithuania";"Lithuania";430;"Euphorbia cyparissias";"NA";"1883";"1883";"high confidence";"present";"introduced";"established";"NA";"NA";"NOBANIS (2021)";"Free"
149;"Lithuania";"Lithuania";855;"Fragaria moschata";"NA";"1885";"1885 - 1885";"medium-high confidence";"present";"introduced";"established";"NA";"NA";"DAISIE (2014)";"Free"
149;"Lithuania";"Lithuania";912;"Hordeum jubatum";"NA";"1967";"1967 - 1967";"medium-high confidence";"present";"introduced";"established";"NA";"NA";"DAISIE (2014)";"Free"
149;"Lithuania";"Lithuania";460;"Mylopharyngodon piceus";"NA";"1975";"1975 - 1975";"medium-high confidence";"present";"introduced";"established";"NA";"NA";"DAISIE (2014)";"Free"
149;"Lithuania";"Lithuania";1388;"Phlomoides tuberosa";"terrestrial";"1976";"1976";"high confidence";"present";"introduced";"NA";"NA";"NA";"Arianoutsou et al (2021)";"Free"
149;"Lithuania";"Lithuania";1461;"Polypogon monspeliensis";"NA";"1994";"1994";"high confidence";"present";"NA";"NA";"NA";"NA";"NOBANIS (2021)";"Free"
149;"Lithuania";"Lithuania";500;"Sida spinosa";"NA";"1983";"1983";"high confidence";"present";"NA";"NA";"NA";"NA";"NOBANIS (2021)";"Free"
149;"Lithuania";"Lithuania";140;"Tulipa sylvestris";"NA";"1996";"1996 - 1996";"medium-high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
149;"Lithuania";"Lithuania";707;"Xanthium spinosum";"NA";"1946";"1946 - 1946";"medium-high confidence";"present";"introduced";"NA";"NA";"NA";"GISD (2015)";"Free"
3918;"Lord Howe Islands";"Lord Howe Island";1377;"Setaria palmifolia";"NA";"1938";"1938";"high confidence";"present";"NA";"NA";"NA";"NA";"Pickard (1984)";"Free"
3918;"Lord Howe Islands";"Lord Howe Island";132;"Trifolium repens";"NA";"1962";"1962";"high confidence";"present";"NA";"NA";"NA";"NA";"Pickard (1984)";"Free"
150;"Luxembourg";"LUXEMBOURG";1245;"Columba livia";"NA";"1996";"1996";"high confidence";"present";"NA";"NA";"NA";"NA";"GAVIA (2017)";"Free"
152;"Macao";"China (Macao)";15;"Lepidium didymum";"NA";"1969";"1969";"high confidence";"present";"introduced";"established";"NA";"NA";"CVH (2021)";"Free"
157;"Madagascar";"Madagascar";1571;"Bixa orellana";"NA";"1880";"1880";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
157;"Madagascar";"Madagascar";362;"Cardamine hirsuta";"NA";"1926";"1926";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
157;"Madagascar";"Madagascar";403;"Crotalaria alata";"NA";"1989";"1989";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
157;"Madagascar";"Madagascar";183;"Erigeron bonariensis";"NA";"1924";"1924";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
157;"Madagascar";"Madagascar";143;"Esox lucius";"NA";"1951";"1951";"high confidence";"present";"introduced";"casual";"Escape from confinement: Aquaculture/mariculture";"NA";"FishBase (2020)";"Free"
157;"Madagascar";"Madagascar";1226;"Persicaria senegalensis";"NA";"1930";"1930";"high confidence";"present";"introduced";"established";"NA";"NA";"Robeck et al (2024)";"Free"
157;"Madagascar";"Madagascar";185;"Pheidole megacephala";"NA";"1887";"1887";"high confidence";"present";"introduced";"established";"NA";"NA";"Antmaps (2016)";"Permission required from Economo and Guénard (economo@oistjp; zeroben@gmailcom)"
157;"Madagascar";"Madagascar";1514;"Trichomyrmex robustior";"NA";"1894";"1894";"high confidence";"present";"introduced";"established";"NA";"NA";"Antmaps (2016)";"Permission required from Economo and Guénard (economo@oistjp; zeroben@gmailcom)"
201;"Madeira";"Madeira";71;"Adiantum raddianum";"NA";"1911";"1911";"high confidence";"present";"NA";"invasive";"NA";"NA";"Jones et al (2019)";"Free"
201;"Madeira";"Madeira";1481;"Campanula lusitanica";"NA";"1972";"1972 - 1972";"medium-high confidence";"present";"introduced";"established";"NA";"NA";"DAISIE (2014)";"Free"
201;"Madeira";"Madeira";345;"Eupatorium adenophorum";"NA";"1840";"1840 - 1840";"medium-high confidence";"present";"introduced";"established";"NA";"NA";"DAISIE (2014)";"Free"
201;"Madeira";"Madeira";808;"Pennisetum villosum NA";"NA";"1969";"1969 - 1969";"medium-high confidence";"present";"introduced";"established";"NA";"NA";"DAISIE (2014)";"Free"
163;"Malta";"MALTA";807;"Myiopsitta monachus";"NA";"1997";"1997";"high confidence";"present";"NA";"NA";"NA";"NA";"GAVIA (2017)";"Free"
163;"Malta";"Malta";1610;"Biuve fulvipunctata";"NA";"1997";"1997";"high confidence";"present";"introduced";"established";"NA";"NA";"SeaLifeBase (2020)";"Free"
171;"Martinique";"MARTINIQUE";350;"Ploceus cucullatus";"NA";"1962";"1962";"high confidence";"present";"NA";"NA";"NA";"NA";"GAVIA (2017)";"Free"
172;"Mauritius";"MAURITIUS";1613;"Platycercus elegans";"NA";"1991";"1991";"high confidence";"present";"NA";"NA";"NA";"NA";"GAVIA (2017)";"Free"
159;"Mexico";"Mexico";908;"Cardiocondyla emeryi";"NA";"1995";"1995";"high confidence";"present";"introduced";"established";"NA";"NA";"Antmaps (2016)";"Permission required from Economo and Guénard (economo@oistjp; zeroben@gmailcom)"
159;"Mexico";"Mexico";1174;"Cardiocondyla mauritanica";"NA";"2011";"2011";"high confidence";"present";"introduced";"established";"NA";"NA";"Antmaps (2016)";"Permission required from Economo and Guénard (economo@oistjp; zeroben@gmailcom)"
159;"Mexico";"Mexico";1477;"Cymbalaria muralis";"NA";"1932";"1932";"high confidence";"present";"NA";"NA";"NA";"NA";"CONABIO (2013)";"Free with proper credit/citation"
159;"Mexico";"Mexico";98;"Cyperus esculentus";"NA";"1877";"1877";"high confidence";"present";"NA";"NA";"NA";"NA";"CONABIO (2013)";"Free with proper credit/citation"
159;"Mexico";"Mexico";1003;"Fagopyrum esculentum";"NA";"1976";"1976";"high confidence";"present";"NA";"NA";"NA";"NA";"CONABIO (2013)";"Free with proper credit/citation"
159;"Mexico";"Mexico";384;"Ischnothyreus velox";"NA";"2012";"2012";"high confidence";"present";"introduced";"established";"NA";"NA";"Nentwig (2017)";"Permission required from Wolfgang Nentwig (wolfgangnentwig@ieeunibech)"
159;"Mexico";"Mexico";311;"Linepithema humile";"NA";"2004";"2004";"high confidence";"present";"introduced";"established";"NA";"NA";"Antmaps (2016)";"Permission required from Economo and Guénard (economo@oistjp; zeroben@gmailcom)"
159;"Mexico";"Mexico";927;"Muhlenbergia rigida";"NA";"1827";"1827";"high confidence";"present";"NA";"NA";"NA";"NA";"CONABIO (2013)";"Free with proper credit/citation"
159;"Mexico";"Mexico";503;"Oryza rufipogon";"NA";"1997";"1997";"high confidence";"present";"NA";"NA";"NA";"NA";"CONABIO (2013)";"Free with proper credit/citation"
159;"Mexico";"Mexico";1027;"Paratrechina longicornis";"NA";"1859";"1859";"high confidence";"present";"NA";"NA";"NA";"NA";"CABI ISC (2015)";"Free"
159;"Mexico";"Mexico";1677;"Paspalum setaceum";"NA";"1890";"1890";"high confidence";"present";"NA";"NA";"NA";"NA";"CONABIO (2013)";"Free with proper credit/citation"
159;"Mexico";"Mexico";763;"Pseudocercospora fijiensis";"NA";"1980";"1980";"high confidence";"present";"NA";"NA";"NA";"NA";"CABI ISC (2015)";"Free"
159;"Mexico";"Mexico";1327;"Schizachyrium scoparium";"NA";"1934";"1934";"high confidence";"present";"NA";"NA";"NA";"NA";"CONABIO (2013)";"Free with proper credit/citation"
159;"Mexico";"Mexico";599;"Sorghastrum nutans";"NA";"1865";"1865";"high confidence";"present";"NA";"NA";"NA";"NA";"CONABIO (2013)";"Free with proper credit/citation"
154;"Morocco";"Morocco";647;"Frankliniella occidentalis";"NA";"1994";"1994";"high confidence";"present";"NA";"NA";"NA";"NA";"CABI ISC (2015)";"Free"
186;"Nepal";"Nepal";779;"Oxalis latifolia";"NA";"1954";"1954";"high confidence";"present";"NA";"NA";"NA";"NA";"Shreshta (2016)";"Free"
